,START,DUR,LABEL,LABEL_NUM,DUR_TRANS,COUNT
0,0.228,5.888,ADULT,-1,-5.888,1
1,1.475,0.624,ADULT,-1,-0.624,1
2,3.6919999999999997,0.145,ADULT,-1,-0.145,1
3,5.511,5.127000000000001,ADULT,-1,-5.127000000000001,1
4,9.283,5.069,ADULT,-1,-5.069,1
5,10.805,0.93,ADULT,-1,-0.93,1
6,11.85,0.96,ADULT,-1,-0.96,1
7,13.546,3.947,ADULT,-1,-3.947,1
8,15.464,4.7010000000000005,ADULT,-1,-4.7010000000000005,1
9,17.730999999999998,0.162,ADULT,-1,-0.162,1
10,18.375,0.105,ADULT,-1,-0.105,1
11,18.767,0.731,ADULT,-1,-0.731,1
12,20.024,1.06,CHILD,1,1.06,1
13,21.168000000000003,0.953,ADULT,-1,-0.953,1
15,23.885,1.608,CHILD,1,1.608,1
16,25.318,0.19399999999999998,ADULT,-1,-0.19399999999999998,1
17,25.645,0.25,CHILD,1,0.25,1
19,27.493000000000002,1.07,CHILD,1,1.07,1
20,27.685,1.828,ADULT,-1,-1.828,1
21,31.155,0.96,CHILD,1,0.96,1
23,32.317,0.16899999999999998,ADULT,-1,-0.16899999999999998,1
24,32.510999999999996,1.625,ADULT,-1,-1.625,1
25,33.010999999999996,0.16399999999999998,ADULT,-1,-0.16399999999999998,1
26,33.433,1.056,ADULT,-1,-1.056,1
28,35.684,0.8270000000000001,CHILD,1,0.8270000000000001,1
29,36.685,9.332,ADULT,-1,-9.332,1
30,36.781,0.21100000000000002,CHILD,1,0.21100000000000002,1
31,42.608999999999995,1.768,ADULT,-1,-1.768,1
32,45.438,1.6219999999999999,ADULT,-1,-1.6219999999999999,1
33,46.352,0.7090000000000001,ADULT,-1,-0.7090000000000001,1
